W010,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W031,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W032,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W033,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W035,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W036,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W038,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W045,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W046,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W061,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W062,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W063,palliative care (see General Preamble GP50),,,,,,,,,,,,,,,,,,,,,,,,
W065,four views,,,,,,,,,,,,,,,,,,,,,,,,
W066,Sella turcica (when skull not examined),,,,,,,,,,,,,,,,,,,,,,,,
W068,three views,,,,,,,,,,,,,,,,,,,,,,,,
W071,two views,,,,,,,,,,,,,,,,,,,,,,,,
W072,three views (unilateral or bilateral),,,,,,,,,,,,,,,,,,,,,,,,
W073,Temporomandibular joints four views including open and closed mouth views,,,,,,,,,,,,,,,,,,,,,,,,
W074,five or more views,,,,,,,,,,,,,,,,,,,,,,,,
W075,six views,,,,,,,,,,,,,,,,,,,,,,,,
W076,Internal auditory meati (when skull not examined),,,,,,,,,,,,,,,,,,,,,,,,
W078,four or more views,,,,,,,,,,,,,,,,,,,,,,,,
W085,"Eye, for foreign body",,,,,,,,,,,,,,,,,,,,,,,,
W086,"Eye, for localization, additional",,,,,,,,,,,,,,,,,,,,,,,,
W113,Optic foramina,,,,,,,,,,,,,,,,,,,,,,,,
W121,Salivary gland region,,,,,,,,,,,,,,,,,,,,,,,,
W121,two views,,,,,,,,,,,,,,,,,,,,,,,,
W121,two or three views,,,,,,,,,,,,,,,,,,,,,,,,
W121,two views,,,,,,,,,,,,,,,,,,,,,,,,
W121,two or three views,,,,,,,,,,,,,,,,,,,,,,,,
W121,two or more views,,,,,,,,,,,,,,,,,,,,,,,,
W121,four views,,,,,,,,,,,,,,,,,,,,,,,,
W121,single view,,,,,,,,,,,,,,,,,,,,,,,,
W121,two views,,,,,,,,,,,,,,,,,,,,,,,,
W121,two or three views,,,,,,,,,,,,,,,,,,,,,,,,
W130,one view,,,,,,,,,,,,,,,,,,,,,,,,
W131,"two views (e.g. AP and frog view, both hips, or AP both hips plus lateral one hip)",,,,,,,,,,,,,,,,,,,,,,,,
W132,"three or more views (e.g. pelvis and sacro-iliac joints, or AP both hips plus lateral each hip)",,,,,,,,,,,,,,,,,,,,,,,,
W133,two views,,,,,,,,,,,,,,,,,,,,,,,,
W134,two views,,,,,,,,,,,,,,,,,,,,,,,,
W138,two or three views,,,,,,,,,,,,,,,,,,,,,,,,
W160,two views,,,,,,,,,,,,,,,,,,,,,,,,
W161,two views,,,,,,,,,,,,,,,,,,,,,,,,
W162,two views,,,,,,,,,,,,,,,,,,,,,,,,
W163,two views,,,,,,,,,,,,,,,,,,,,,,,,
W164,two views,,,,,,,,,,,,,,,,,,,,,,,,
W165,two or three views,,,,,,,,,,,,,,,,,,,,,,,,
W166,two or three views,,,,,,,,,,,,,,,,,,,,,,,,
W168,two or three views,,,,,,,,,,,,,,,,,,,,,,,,
W171,two views,,,,,,,,,,,,,,,,,,,,,,,,
W172,two or more views,,,,,,,,,,,,,,,,,,,,,,,,
W173,two views,,,,,,,,,,,,,,,,,,,,,,,,
W175,Leg length studies (orthoroentgenogram),,,,,,,,,,,,,,,,,,,,,,,,
W176,two views,,,,,,,,,,,,,,,,,,,,,,,,
W178,two views,,,,,,,,,,,,,,,,,,,,,,,,
W180,two or three views,,,,,,,,,,,,,,,,,,,,,,,,
W181,two views,,,,,,,,,,,,,,,,,,,,,,,,
W182,two or three views,,,,,,,,,,,,,,,,,,,,,,,,
W183,two views,,,,,,,,,,,,,,,,,,,,,,,,
W184,Stereotactic core breast biopsy,,,,,,,,,,,,,,,,,,,,,,,,
W185,"Cholangiogram, percutaneous trans-hepatic",,,,,,,,,,,,,,,,,,,,,,,,
W186,with and without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W188,with and without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W190,with and without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W196,with and without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W220,with and without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W221,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
W222,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
W223,selective (5 or more vessels),,,,,,,,,,,,,,,,,,,,,,,,
W224,Mechanical evaluation of knee,,,,,,,,,,,,,,,,,,,,,,,,
W225,"Cordotomy, percutaneous",,,,,,,,,,,,,,,,,,,,,,,,
W226,Penis,,,,,,,,,,,,,,,,,,,,,,,,
W228,"Arthrogram, tenogram or bursogram",,,,,,,,,,,,,,,,,,,,,,,,
W231,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
W232,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
W234,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
W235,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
W236,Cerebral stereotaxis,,,,,,,,,,,,,,,,,,,,,,,,
W237,Dacrocystogram,,,,,,,,,,,,,,,,,,,,,,,,
W239,one or more levels,,,,,,,,,,,,,,,,,,,,,,,,
W260,Photographic subtraction,,,,,,,,,,,,,,,,,,,,,,,,
W261,Fistula or sinus,,,,,,,,,,,,,,,,,,,,,,,,
W262,CT guidance of biopsy,,,,,,,,,,,,,,,,,,,,,,,,
W265,"Laminogram, planigram, tomogram",,,,,,,,,,,,,,,,,,,,,,,,
W266,Laryngogram,,,,,,,,,,,,,,,,,,,,,,,,
W269,Lymphangiogram,,,,,,,,,,,,,,,,,,,,,,,,
W272,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
W274,Myelogram spine and/or posterior fossa,,,,,,,,,,,,,,,,,,,,,,,,
W275,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
W277,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
W279,Sialogram,,,,,,,,,,,,,,,,,,,,,,,,
W292,Skin thickness measurement,,,,,,,,,,,,,,,,,,,,,,,,
W294,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
W297,non-selective,,,,,,,,,,,,,,,,,,,,,,,,
W299,"selective (per vessel, to a maximum of 4)",,,,,,,,,,,,,,,,,,,,,,,,
W305,non-selective,,,,,,,,,,,,,,,,,,,,,,,,
W306,"selective (per vessel, to a maximum of 4)",,,,,,,,,,,,,,,,,,,,,,,,
W310,Ventriculogram,,,,,,,,,,,,,,,,,,,,,,,,
W311,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
W312,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
W313,with and without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W314,Pantomography,,,,,,,,,,,,,,,,,,,,,,,,
W318,Mammary ductography,,,,,,,,,,,,,,,,,,,,,,,,
W325,Microradioscopy of the hands,,,,,,,,,,,,,,,,,,,,,,,,
W345,Additional coned views with or without magnification (limit of two per breast) per film,,,,,,,,,,,,,,,,,,,,,,,,
W346,Splenoportogram,,,,,,,,,,,,,,,,,,,,,,,,
W355,Translumbar aortogram,,,,,,,,,,,,,,,,,,,,,,,,
W356,with fluoroscopy and complete positioning throughout by physician,,,,,,,,,,,,,,,,,,,,,,,,
W375,"Breast biopsy specimen x-ray, per specimen",,,,,,,,,,,,,,,,,,,,,,,,
W385,four or five views,,,,,,,,,,,,,,,,,,,,,,,,
W395,six or more views,,,,,,,,,,,,,,,,,,,,,,,,
W419,three or more,,,,,,,,,,,,,,,,,,,,,,,,
W425,four or five views,,,,,,,,,,,,,,,,,,,,,,,,
W435,six or more views,,,,,,,,,,,,,,,,,,,,,,,,
W444,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W445,four or more views,,,,,,,,,,,,,,,,,,,,,,,,
W446,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W460,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W461,four or more views,,,,,,,,,,,,,,,,,,,,,,,,
W462,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W463,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W464,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W465,three or four views,,,,,,,,,,,,,,,,,,,,,,,,
W466,five or more views,,,,,,,,,,,,,,,,,,,,,,,,
W468,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W510,four or more views,,,,,,,,,,,,,,,,,,,,,,,,
W511,four or more views,,,,,,,,,,,,,,,,,,,,,,,,
W512,four or more views,,,,,,,,,,,,,,,,,,,,,,,,
W514,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W515,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W516,three or four views,,,,,,,,,,,,,,,,,,,,,,,,
W517,five or more views,,,,,,,,,,,,,,,,,,,,,,,,
W535,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W536,four or more views,,,,,,,,,,,,,,,,,,,,,,,,
W562,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W564,four or more views,,,,,,,,,,,,,,,,,,,,,,,,
W565,three or more views,,,,,,,,,,,,,,,,,,,,,,,,
W567,without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W645,with IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W646,with and without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W662,CT colonography,,,,,,,,,,,,,,,,,,,,,,,,
W667,Cardio-thoracic,,,,,,,,,,,,,,,,,,,,,,,,
W682,without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W695,with IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W765,without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W765,without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W765,with IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W765,with IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W770,without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W775,with IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W795,with and without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W842,without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W844,with IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W845,without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W847,with IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W849,without IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W862,with IV contrast,,,,,,,,,,,,,,,,,,,,,,,,
W864,"Three dimensional CT acquisition sequencing, including post processing (minimum of 60 slices; maximum 1 scan per patient per day)",,,,,,,,,,,,,,,,,,,,,,,,
W865,multislice sequence,,,,,,,,,,,,,,,,,,,,,,,,
W867,"repeat (another plane, different pulse sequence to a maximum of 2 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W869,multislice sequence,,,,,,,,,,,,,,,,,,,,,,,,
W895,"repeat (another plane, different pulse sequence to a maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W930,multislice sequence,,,,,,,,,,,,,,,,,,,,,,,,
W972,"repeat (another plane, different pulse sequence to a maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W972,multislice sequence,,,,,,,,,,,,,,,,,,,,,,,,
W972,"repeat (another plane, different pulse sequence to a maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W972,multislice sequence,,,,,,,,,,,,,,,,,,,,,,,,
W972,"repeat (another plane, different pulse sequence to a maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W972,multislice sequence,,,,,,,,,,,,,,,,,,,,,,,,
W972,"repeat (another plane, different pulse sequence to a maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W972,"multislice sequence, one extremity and/or one joint",,,,,,,,,,,,,,,,,,,,,,,,
W972,"repeat (another plane, different pulse sequence to a maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W972,"MRI guidance of biopsy or lesion ablation, breast, unilateral .",,,,,,,,,,,,,,,,,,,,,,,,
W982,"MRI guidance of biopsy or lesion ablation, internal organ",,,,,,,,,,,,,,,,,,,,,,,,
W982,when gadolinium is used,,,,,,,,,,,,,,,,,,,,,,,,
W982,"multislice sequence, two or more extremities, and/or two or more joints same extremity",,,,,,,,,,,,,,,,,,,,,,,,
W982,"repeat (another plane, different pulse sequence to a maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W982,multislice sequence,,,,,,,,,,,,,,,,,,,,,,,,
W982,"repeat (another plane, different pulse sequence maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W982,multislice sequence,,,,,,,,,,,,,,,,,,,,,,,,
W982,"repeat (another plane, different pulse sequence maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W982,multislice sequence,,,,,,,,,,,,,,,,,,,,,,,,
W982,"repeat (another plane, different pulse sequence maximum of 3 repeats)",,,,,,,,,,,,,,,,,,,,,,,,
W982,"Three Dimensional MRI acquisition sequence, including post processing (minimum of 60 slices; maximum 1 per patient per day)",,,,,,,,,,,,,,,,,,,,,,,,
X001,one,,,,,,,,,,,,,,,,,,,,,,,,
X003,two,,,,,,,,,,,,,,,,,,,,,,,,
X004,three,,,,,,,,,,,,,,,,,,,,,,,,
X005,four or more,,,,,,,,,,,,,,,,,,,,,,,,
X006,one,,,,,,,,,,,,,,,,,,,,,,,,
X007,two or more,,,,,,,,,,,,,,,,,,,,,,,,
X009,general anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
X010,local anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
X011,Lipoma 5 to 10 cm,,,,,,,,,,,,,,,,,,,,,,,,
X012,Lipoma over 10 cm,,,,,,,,,,,,,,,,,,,,,,,,
X016,subcutaneous one,,,,,,,,,,,,,,,,,,,,,,,,
X017,subcutaneous one,,,,,,,,,,,,,,,,,,,,,,,,
X018,palmar or plantar spaces,,,,,,,,,,,,,,,,,,,,,,,,
X019,perianal,,,,,,,,,,,,,,,,,,,,,,,,
X020,perianal,,,,,,,,,,,,,,,,,,,,,,,,
X025,ischiorectal or pilonida,,,,,,,,,,,,,,,,,,,,,,,,
X027,ischiorectal or pilonidal,,,,,,,,,,,,,,,,,,,,,,,,
X028,palmar or plantar spaces,,,,,,,,,,,,,,,,,,,,,,,,
X031,Extensive debridement of onychogryphotic nail involving removal of multiple laminae,,,,,,,,,,,,,,,,,,,,,,,,
X032,simple,,,,,,,,,,,,,,,,,,,,,,,,
X033,complex or requiring general anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
X034,"any method, when sutures are not used",,,,,,,,,,,,,,,,,,,,,,,,
X035,local anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
X036,general anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
X037,"any method, when sutures are used",,,,,,,,,,,,,,,,,,,,,,,,
X038,"Chemical and/or cryotherapy treatment, one or more lesions",,,,,,,,,,,,,,,,,,,,,,,,
X045,Aspiration of superficial lump for cytology,,,,,,,,,,,,,,,,,,,,,,,,
X046,"Cryotherapy treatment of at least 5 pre-malignant actinic keratosis lesions on the same day, not to include freeze thaw cycles",,,,,,,,,,,,,,,,,,,,,,,,
X047,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
X048,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
X049,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
X050,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
X051,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
X052,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
X053,one,,,,,,,,,,,,,,,,,,,,,,,,
X054,multiple,,,,,,,,,,,,,,,,,,,,,,,,
X055,one,,,,,,,,,,,,,,,,,,,,,,,,
X056,multiple,,,,,,,,,,,,,,,,,,,,,,,,
X060,Insertion of tissue expander,,,,,,,,,,,,,,,,,,,,,,,,
X063,Open capsulotomy with or without replacement of breast prosthesis,,,,,,,,,,,,,,,,,,,,,,,,
X064,Percutaneous inflation of first tissue expander,,,,,,,,,,,,,,,,,,,,,,,,
X065,Replacement of tissue expander by permanent prosthesis,,,,,,,,,,,,,,,,,,,,,,,,
X066,one or more,,,,,,,,,,,,,,,,,,,,,,,,
X067,Single or multiloculated local anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
X068,one or more,,,,,,,,,,,,,,,,,,,,,,,,
X069,Removal of breast prosthesis,,,,,,,,,,,,,,,,,,,,,,,,
X072,large core breast biopsy (14 gauge or larger bore needle),,,,,,,,,,,,,,,,,,,,,,,,
X121,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
X122,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
X124,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
X125,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
X126,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
X127,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
X128,up to 5 cm if on face and/or requires tying of bleeders and/ or closure in layers,,,,,,,,,,,,,,,,,,,,,,,,
X132,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
X133,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
X140,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
X150,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
X151,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
X154,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
X156,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
X158,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
X159,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
X160,subcutaneous two or more,,,,,,,,,,,,,,,,,,,,,,,,
X161,subcutaneous two,,,,,,,,,,,,,,,,,,,,,,,,
X162,subcutaneous three or more,,,,,,,,,,,,,,,,,,,,,,,,
X163,5.1 to 10 cm,,,,,,,,,,,,,,,,,,,,,,,,
X164,up to 5 cm,,,,,,,,,,,,,,,,,,,,,,,,
X165,5.1 to 10 cm if on face and/or requires tying of bleeders and/ or closure in layers,,,,,,,,,,,,,,,,,,,,,,,,
X166,10.1 to 15 cm,,,,,,,,,,,,,,,,,,,,,,,,
X167,first day,,,,,,,,,,,,,,,,,,,,,,,,
X168,"continuing care, 2nd to 4th day inclusive, per day",,,,,,,,,,,,,,,,,,,,,,,,
X169,Breast capsulectomy,,,,,,,,,,,,,,,,,,,,,,,,
X170,"Complex laceration repair, face",,,,,,,,,,,,,,,,,,,,,,,,
X171,"Complex laceration repair, anatomical area other than face, (except digit, zone 1 repair)",,,,,,,,,,,,,,,,,,,,,,,,
X172,"Complex repair, digit, zone 1 repair, without soft tissue loss, per digit",,,,,,,,,,,,,,,,,,,,,,,,
X173,10.1 to 15 cm if on face and/or requires tying of bleeders and/or closure in layers,,,,,,,,,,,,,,,,,,,,,,,,
X174,more than 15.1 cm other than face,,,,,,,,,,,,,,,,,,,,,,,,
X175,more than 15.1 cm on face,,,,,,,,,,,,,,,,,,,,,,,,
X176,different surgeon,,,,,,,,,,,,,,,,,,,,,,,,
X177,Closed release of ilio-tibial band,,,,,,,,,,,,,,,,,,,,,,,,
X178,Toes,,,,,,,,,,,,,,,,,,,,,,,,
X179,Foot,,,,,,,,,,,,,,,,,,,,,,,,
X180,Application of Unna's paste,,,,,,,,,,,,,,,,,,,,,,,,
X181,Finger,,,,,,,,,,,,,,,,,,,,,,,,
X182,Hand,,,,,,,,,,,,,,,,,,,,,,,,
X183,"Arm, forearm or wrist",,,,,,,,,,,,,,,,,,,,,,,,
X184,Removal of plaster (not associated with fractures or dislocations within 2 weeks of initial treatment),,,,,,,,,,,,,,,,,,,,,,,,
X185,Head and torso,,,,,,,,,,,,,,,,,,,,,,,,
X188,Body cast,,,,,,,,,,,,,,,,,,,,,,,,
X190,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
X192,Shoulder spica,,,,,,,,,,,,,,,,,,,,,,,,
X193,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
X194,Insertion traction pin excludes fractures and dislocations,,,,,,,,,,,,,,,,,,,,,,,,
X198,Whole leg (mid thigh to toes),,,,,,,,,,,,,,,,,,,,,,,,
X199,"Below knee, knee splints (Stove pipe, etc.)",,,,,,,,,,,,,,,,,,,,,,,,
X200,open biopsy or taking of bone graft by other than operating surgeon,,,,,,,,,,,,,,,,,,,,,,,,
X201,open biopsy or taking of bone graft by other than operating surgeon,,,,,,,,,,,,,,,,,,,,,,,,
X202,open biopsy or taking of bone graft by other than operating surgeon,,,,,,,,,,,,,,,,,,,,,,,,
X203,Wedging of casts in other than fracture treatment,,,,,,,,,,,,,,,,,,,,,,,,
X204,"Muscle needle biopsy, soft tissue, per site",,,,,,,,,,,,,,,,,,,,,,,,
X205,"Muscle needle biopsy, soft tissue, per site",,,,,,,,,,,,,,,,,,,,,,,,
X206,"Muscle needle biopsy, soft tissue, per site",,,,,,,,,,,,,,,,,,,,,,,,
X207,"Muscle needle biopsy, soft tissue, per site",,,,,,,,,,,,,,,,,,,,,,,,
X208,"Muscle needle biopsy, soft tissue, per site",,,,,,,,,,,,,,,,,,,,,,,,
X209,"Muscle needle biopsy, soft tissue, per site",,,,,,,,,,,,,,,,,,,,,,,,
X210,"Muscle needle biopsy, soft tissue, per site",,,,,,,,,,,,,,,,,,,,,,,,
X211,"needle/punch, x-ray control",,,,,,,,,,,,,,,,,,,,,,,,
X212,needle,,,,,,,,,,,,,,,,,,,,,,,,
X213,Manipulation under general anaesthetic (see Surgical Preamble SP5).,,,,,,,,,,,,,,,,,,,,,,,,
X214,Manipulation under general anaesthetic (see Surgical Preamble SP5).,,,,,,,,,,,,,,,,,,,,,,,,
X215,Manipulation under general anaesthetic (see Surgical Preamble SP5).,,,,,,,,,,,,,,,,,,,,,,,,
X216,Manipulation under general anaesthetic (see Surgical Preamble SP5).,,,,,,,,,,,,,,,,,,,,,,,,
X217,Manipulation under general anaesthetic (see Surgical Preamble SP5),,,,,,,,,,,,,,,,,,,,,,,,
X218,with anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
X219,needle,,,,,,,,,,,,,,,,,,,,,,,,
X220,"Soft tissue or bursa, incision and drainage",,,,,,,,,,,,,,,,,,,,,,,,
X221,"Soft tissue or bursa, incision and drainage",,,,,,,,,,,,,,,,,,,,,,,,
X223,"Soft tissue or bursa, incision and drainage",,,,,,,,,,,,,,,,,,,,,,,,
X224,"Soft tissue or bursa, incision and drainage",,,,,,,,,,,,,,,,,,,,,,,,
X225,"Soft tissue or bursa, incision and drainage",,,,,,,,,,,,,,,,,,,,,,,,
X226,"Soft tissue or bursa, incision and drainage",,,,,,,,,,,,,,,,,,,,,,,,
X227,Intramuscular abscess or haematoma,,,,,,,,,,,,,,,,,,,,,,,,
X228,Muscle/soft tissue,,,,,,,,,,,,,,,,,,,,,,,,
X229,Muscle/soft tissue,,,,,,,,,,,,,,,,,,,,,,,,
X230,Muscle/soft tissue,,,,,,,,,,,,,,,,,,,,,,,,
X231,Muscle/soft tissue,,,,,,,,,,,,,,,,,,,,,,,,
X232,Muscle/soft tissue,,,,,,,,,,,,,,,,,,,,,,,,
X233,Muscle/soft tissue,,,,,,,,,,,,,,,,,,,,,,,,
X234,Muscle/soft tissue,,,,,,,,,,,,,,,,,,,,,,,,
X235,Muscle/soft tissue,,,,,,,,,,,,,,,,,,,,,,,,
X400,one toe,,,,,,,,,,,,,,,,,,,,,,,,
X401,"punch, x-ray control",,,,,,,,,,,,,,,,,,,,,,,,
X402,palmar or plantar,,,,,,,,,,,,,,,,,,,,,,,,
X403,Mandibular sequestrectomy,,,,,,,,,,,,,,,,,,,,,,,,
X404,without anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
X405,one,,,,,,,,,,,,,,,,,,,,,,,,
X406,multiple,,,,,,,,,,,,,,,,,,,,,,,,
X407,one arch bar,,,,,,,,,,,,,,,,,,,,,,,,
X408,two arch bars,,,,,,,,,,,,,,,,,,,,,,,,
X409,open,,,,,,,,,,,,,,,,,,,,,,,,
X410,open,,,,,,,,,,,,,,,,,,,,,,,,
X412,open,,,,,,,,,,,,,,,,,,,,,,,,
X413,open,,,,,,,,,,,,,,,,,,,,,,,,
X415,open,,,,,,,,,,,,,,,,,,,,,,,,
X416,more than one toe,,,,,,,,,,,,,,,,,,,,,,,,
X417,"Biopsy for malignant hyperthermia, three or more",,,,,,,,,,,,,,,,,,,,,,,,
X421,one,,,,,,,,,,,,,,,,,,,,,,,,
X425,two,,,,,,,,,,,,,,,,,,,,,,,,
X431,three or more,,,,,,,,,,,,,,,,,,,,,,,,
X435,Chronic Electrical Stimulation (not to include T.E.N.S.) external or internal,,,,,,,,,,,,,,,,,,,,,,,,
X441,Catheter insertion,,,,,,,,,,,,,,,,,,,,,,,,
X445,Catheter insertion,,,,,,,,,,,,,,,,,,,,,,,,
X446,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
X447,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
X451,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
X455,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
X461,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
X465,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
X471,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
X475,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
X480,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
X481,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
X486,Iliac bone graft,,,,,,,,,,,,,,,,,,,,,,,,
X487,one rib,,,,,,,,,,,,,,,,,,,,,,,,
X488,one rib,,,,,,,,,,,,,,,,,,,,,,,,
X489,split cranial graft,,,,,,,,,,,,,,,,,,,,,,,,
X490,with prosthetic implant,,,,,,,,,,,,,,,,,,,,,,,,
X492,with autogenous bone or cartilage*,,,,,,,,,,,,,,,,,,,,,,,,
X493,with prosthetic implant,,,,,,,,,,,,,,,,,,,,,,,,
X495,with autogenous bone or cartilage*,,,,,,,,,,,,,,,,,,,,,,,,
X496,"Horizontal resection, red lower lip",,,,,,,,,,,,,,,,,,,,,,,,
X498,Muscle core biopsy using a 6mm or larger Bergstrom muscle biopsy needle or equivalent kit includes one or more biopsies,,,,,,,,,,,,,,,,,,,,,,,,
X499,different surgeon,,,,,,,,,,,,,,,,,,,,,,,,
Z080,without general anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
Z081,with general anaesthetic,,,,,,,,,,,,,,,,,,,,,,,,
Z082,without biopsy,,,,,,,,,,,,,,,,,,,,,,,,
Z083,with biopsy,,,,,,,,,,,,,,,,,,,,,,,,
Z084,with flexible endoscope if only operative procedure performed,,,,,,,,,,,,,,,,,,,,,,,,
Z085,Insertion of prosthesis for nasal septal perforation,,,,,,,,,,,,,,,,,,,,,,,,
Z094,"Nasopharynx (including oropharynx, oral cavity and hypopharynx) EUGA of nasopharynx for malignant disease including biopsies (not eligible for payment if rendered in conjunction with tonsillectomy and adenoidectomy or quadroscopy)",,,,,,,,,,,,,,,,,,,,,,,,
